# Title : in-situ platforms catalog
# Description : catalog of available in-situ platforms
# Project :  Copernicus Marine In Situ TAC
# Format version : 1.4
# Date of update : 2021-02-12T15:30:57Z
# platform_code,date_creation,date_update,wmo_platform_code,data_source,institution,institution_edmo_code,parameters,last_latitude_observation,last_longitude_observation,last_date_observation
99040,2021-02-01T18:18:24Z,2021-02-01T18:18:24Z, ,BS_TS_MO_99040_YYYYMM,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),681,DEPH VGHS VEMH VGTA VDIR,45.2167,36.7167,2018-08-31T12:00:00Z
Anapa,2021-02-01T18:20:22Z,2021-02-01T18:20:22Z, ,BS_TS_MO_Anapa_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.2,30.4,2019-04-14T18:00:00Z
Belgorod-Dnestrovskiy,2021-02-01T18:20:22Z,2021-02-01T18:20:22Z, ,BS_TS_MO_Belgorod-Dnestrovskiy_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.5,30.8,2019-04-14T18:00:00Z
Burgas,2021-02-01T18:18:25Z,2021-02-01T18:18:25Z, ,BS_TS_TG_Burgas_YYYYMM,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,DEPH SLEV,42.488,27.479,2018-08-13T05:00:00Z
BurgasBuoySURF,2021-02-01T18:14:35Z,2021-02-01T18:14:35Z, ,BS_TS_MO_BurgasBuoySURF_YYYYMM,Institute of Oceanology-BAS Varna,1843,DEPH TEMP PSAL FLU2 CDOM DOXY TUR4 VAVT VAVH RELH ATMS DRYT WSPD WDIR GSPD,42.5072,27.6,2017-01-18T12:30:00Z
BurgasSouth,2021-02-01T18:13:52Z,2021-02-01T18:13:52Z, ,BS_TS_TG_BurgasSouth_YYYYMM,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,DEPH SLEV,42.454,27.535,2016-08-25T17:00:00Z
Charegradskoegirlo,2021-02-01T18:20:23Z,2021-02-01T18:20:23Z, ,BS_TS_MO_Charegradskoegirlo_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.3,30.7,2019-04-14T18:00:00Z
Constanta,2021-02-01T18:22:40Z,2021-02-01T18:22:40Z, ,BS_TS_TG_Constanta_YYYYMM,National Institute for Marine Research and Development (Romania),697,DEPH SLEV,44.1475,28.5952,2020-06-30T23:00:00Z
Constanta2,2021-02-01T18:23:12Z,2021-02-01T18:23:12Z, ,BS_TS_TG_Constanta2_YYYYMM,National Institute for Marine Research and Development (Romania),697,DEPH SLEV,44.1475,28.672,2020-10-07T04:00:00Z
Drujba,2021-02-01T18:23:57Z,2021-02-01T18:23:57Z,9237242,BS_TS_FB_Drujba_YYYYMM,Institute of Oceanology-BAS Varna,1843,DEPH FLU2 TUR4,44.7116,41.6458,2016-06-28T21:15:00Z
EUXRo01,2021-02-01T18:23:34Z,2021-02-01T18:23:34Z, ,BS_TS_MO_EUXRo01_YYYYMM,National Institute of Marine Geology and Geo-ecology,850,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD,44.7,30.779,2020-12-03T00:00:00Z
Gelendzhik,2021-02-01T18:20:27Z,2021-02-01T18:20:27Z, ,BS_TS_MO_Gelendzhik_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.1,33.3,2019-04-14T18:00:00Z
Hersones,2021-02-01T18:20:27Z,2021-02-01T18:20:27Z, ,BS_TS_MO_Hersones_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,44.6,33.4,2019-04-14T18:00:00Z
Horly,2021-02-01T18:20:27Z,2021-02-01T18:20:27Z, ,BS_TS_MO_Horly_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,44.88,37.28,2019-04-14T18:00:00Z
Illichevsk,2021-02-01T18:20:28Z,2021-02-01T18:20:28Z, ,BS_TS_MO_Illichevsk_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,44.6,38.1,2019-04-14T18:00:00Z
Karantina,2021-02-01T18:13:57Z,2021-02-01T18:13:57Z, ,BS_TS_MO_Karantina_YYYYMM,Institute of Oceanology-BAS Varna,1843,DEPH TEMP,43.173,27.924,2016-08-31T23:45:00Z
NAVI,2021-02-01T18:24:04Z,2021-02-01T18:24:04Z,7924293,BS_TS_FB_NAVI_YYYYMM,Institute of Oceanology-BAS Varna,1843,DEPH TEMP PSAL FLU2 DOXY TUR4,43.2004,28.003,2017-05-31T23:58:00Z
Nc1158,2021-02-01T18:24:11Z,2021-02-01T18:24:11Z, ,BS_TS_FB_Nc1158_YYYYMM,NGO Morski Zvuci Bulgaria, ,DEPH TEMP PSAL FLU2 DOXY,42.7066,27.7701,2019-11-28T14:54:00Z
Nikolaev,2021-02-01T18:20:28Z,2021-02-01T18:20:28Z, ,BS_TS_MO_Nikolaev_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,44.72,37.77,2019-04-14T18:00:00Z
Novorossiysk,2021-02-01T18:20:29Z,2021-02-01T18:20:29Z, ,BS_TS_MO_Novorossiysk_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,44.1,39.08,2019-04-14T18:00:00Z
Odessaport,2021-02-01T18:20:29Z,2021-02-01T18:20:29Z, ,BS_TS_MO_Odessaport_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,43.58,39.77,2019-04-14T18:00:00Z
Pomorie,2021-02-01T18:18:00Z,2021-02-01T18:18:00Z, ,BS_TS_TG_Pomorie_YYYYMM,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,DEPH TEMP PSAL SLEV,42.551,27.639,2018-06-04T14:57:00Z
Primorskoe,2021-02-01T18:20:29Z,2021-02-01T18:20:29Z, ,BS_TS_MO_Primorskoe_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,45.5,29.6,2019-04-14T18:00:00Z
SD1013418031,2021-02-01T18:21:28Z,2021-02-01T18:21:28Z, ,BS_TS_TG_SD1013418031_YYYYMM,Unknown institution, ,DEPH SLEV,43.2262,28.0136,2019-10-31T23:58:47Z
SPOT0776,2021-02-01T18:23:39Z,2021-02-01T18:23:39Z, ,BS_TS_MO_SPOT0776_YYYYMM,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),1843,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR,42.5071,27.635,2020-12-30T17:06:55Z
Sinop,2021-02-01T18:23:50Z,2021-02-01T18:23:50Z, ,BS_TS_TG_Sinop_YYYYMM,General Command of Mapping (Turkey),1014,DEPH SLEV,42.0167,35.15,2021-01-12T07:00:00Z
Sochi,2021-02-01T18:20:30Z,2021-02-01T18:20:30Z, ,BS_TS_MO_Sochi_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.1,30.5,2019-04-14T18:00:00Z
TCBU3,2019-05-11T14:08:28Z,2019-05-11T14:08:28Z,TCBU3,GL_PR_CT_TCBU3_YYYYMM,Turkey (Unknown), ,PRES PSAL FLU2 TEMP CNDC,42.18433,29.33517,2016-12-06T21:15:24Z
Tuapse,2021-02-01T18:20:31Z,2021-02-01T18:20:31Z, ,BS_TS_MO_Tuapse_YYYYMM,Belhydromet, ,DEPH TEMP DRYT,46.9,31.9,2019-04-14T18:00:00Z
VarnaBuoySURF,2021-02-01T18:23:41Z,2021-02-01T18:23:41Z, ,BS_TS_MO_VarnaBuoySURF_YYYYMM,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,DEPH TEMP PSAL FLU2 CDOM DOXY VAVT VAVH RELH ATMS DRYT WSPD WDIR GSPD,43.187,27.9963,2020-12-27T03:00:00Z
YQPT,2021-02-01T18:24:03Z,2021-02-01T18:24:03Z, ,BS_PR_CT_YQPT_YYYYMM,GeoEcoMar - National Institute of Marine Geology and Geo-ecology,850,PRES TEMP PSAL,43.3667,28.5,2017-05-25T07:31:00Z
csta,2021-02-01T18:19:39Z,2021-02-01T18:19:39Z, ,BS_TS_TG_Constanta_YYYYMM,National Institute for Marine Research and Development (Romania),697,DEPH SLEV,44.148,28.672,2019-01-31T13:11:00Z
sams,2021-02-01T18:21:18Z,2021-02-01T18:21:18Z, ,BS_TS_TG_Samsun_YYYYMM,JRC -Institute for Protection and Security of the Citizens,2688,DEPH SLEV,41.2949,36.3375,2019-10-13T19:07:30Z
1901200,2019-05-25T14:06:30Z,2019-05-25T14:06:30Z,1901200,GL_PR_PF_1901200,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES TEMP PSAL,45.13000,32.95100,2013-02-22T23:31:00Z
2710023,2021-01-06T12:53:28Z,2021-01-06T12:53:28Z, ,BS_PR_CT_2710023_2010,Sinop University - Fisheries Faculty,733,PRES TEMP PSAL,42.0058,35.1141,2010-07-08T07:00:00Z
36AE,2021-01-06T12:52:53Z,2021-01-06T12:52:53Z, ,BS_PR_BO_36AE_2007,Hellenic Centre for Marine Research,164,PRES AMON NTRA NTRI,45.0182,29.8155,2007-10-09T00:00:00Z
4900489,2019-05-11T04:52:36Z,2019-05-11T04:52:36Z,4900489,GL_PR_PF_4900489,University of Washington (Seattle),3839,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,42.19600,36.13500,2009-01-18T10:44:09Z
4900540,2019-05-11T04:56:10Z,2019-05-11T04:56:10Z,4900540,GL_PR_PF_4900540,University of Washington (Seattle),3839,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,43.46800,30.91900,2008-10-02T08:09:32Z
4900541,2019-05-11T04:56:07Z,2019-05-11T04:56:07Z,4900541,GL_PR_PF_4900541,University of Washington (Seattle),3839,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,42.31600,33.10600,2009-03-01T07:27:48Z
4900542,2019-05-11T04:56:07Z,2019-05-11T04:56:07Z,4900542,GL_PR_PF_4900542,University of Washington (Seattle),3839,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,41.97200,38.16800,2009-12-23T13:07:12Z
5902291,2020-07-26T16:41:14Z,2020-07-26T16:41:14Z,5902291,GL_PR_PF_5902291,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,1054,PRES DOX2 PSAL TEMP,41.43300,30.78500,2010-06-03T06:54:00Z
61541,2019-09-28T15:31:36Z,2019-09-28T15:31:36Z,61541,GL_PR_XX_61541,Naval Oceanographic Office (NAVO),3577,DEPH PRES TEMP,44.94100,31.78000,2002-03-23T09:57:00Z
61543,2019-09-28T15:31:38Z,2019-09-28T15:31:38Z,61543,GL_PR_XX_61543,Naval Oceanographic Office (NAVO),3577,DEPH TEMP,43.53100,31.52600,2002-02-19T12:21:00Z
61545,2019-09-28T15:33:33Z,2019-09-28T15:33:33Z,61545,GL_PR_XX_61545,Naval Oceanographic Office (NAVO),3577,DEPH TEMP,43.40700,30.92800,2002-01-04T03:58:00Z
61546,2019-09-28T15:33:33Z,2019-09-28T15:33:33Z,61546,GL_PR_XX_61546,Naval Oceanographic Office (NAVO),3577,DEPH PRES TEMP,42.11100,38.57900,2002-04-06T09:05:00Z
61547,2019-09-28T15:33:33Z,2019-09-28T15:33:33Z,61547,GL_PR_XX_61547,Naval Oceanographic Office (NAVO),3577,DEPH TEMP,42.75500,30.53000,2002-01-29T06:00:00Z
61549,2019-09-28T15:33:33Z,2019-09-28T15:33:33Z,61549,GL_PR_XX_61549,Unknown institution, ,DEPH PRES TEMP,42.81200,35.01100,2002-03-30T06:13:00Z
61557,2019-05-06T19:07:07Z,2019-05-06T19:07:07Z,61557,GL_TS_DB_61557,Unknown institution, ,DEPH TEMP ATMP ATPT ATMS,41.12700,29.10000,2005-09-19T13:40:00Z
61664,2019-05-06T19:08:19Z,2019-05-06T19:08:19Z,61664,GL_TS_DB_61664,Unknown institution, ,DEPH TEMP,41.88300,35.28300,2008-10-28T18:00:00Z
61666,2019-05-06T19:08:19Z,2019-05-06T19:08:19Z,61666,GL_TS_DB_61666,Unknown institution, ,DEPH TEMP,42.38600,33.47200,2008-09-29T18:10:00Z
61670,2020-04-26T16:11:19Z,2020-04-26T16:11:19Z,61670,GL_TS_DB_61670,Unknown institution, ,DEPH TEMP,43.15300,34.90300,2008-11-06T18:30:00Z
61687,2019-09-28T15:33:28Z,2019-09-28T15:33:28Z,61687,GL_PR_XX_61687,Unknown institution, ,DEPH TEMP,44.62500,29.78500,2014-01-09T13:00:00Z
61689,2019-09-28T15:33:28Z,2019-09-28T15:33:28Z,61689,GL_PR_XX_61689,Unknown institution, ,DEPH TEMP,44.07800,32.53600,2012-12-18T13:00:00Z
61690,2019-09-28T15:33:28Z,2019-09-28T15:33:28Z,61690,GL_PR_XX_61690,Unknown institution, ,DEPH TEMP,43.25400,38.26000,2014-05-28T02:00:00Z
61691,2019-09-28T15:33:28Z,2019-09-28T15:33:28Z,61691,GL_PR_XX_61691,Unknown institution, ,DEPH TEMP,41.27900,29.47400,2014-03-11T01:00:00Z
61767,2019-05-06T19:09:36Z,2019-05-06T19:09:36Z,61767,GL_TS_DB_61767,Unknown institution, ,DEPH TEMP ATMP ATPT ATMS,43.56600,34.48600,2005-08-31T13:00:00Z
61768,2019-09-28T15:33:28Z,2019-09-28T15:33:28Z,61768,GL_PR_XX_61768,Unknown institution, ,DEPH TEMP,44.20200,28.67500,2005-09-09T13:17:00Z
61769,2020-04-26T16:11:20Z,2020-04-26T16:11:20Z,61769,GL_TS_DB_61769,Unknown institution, ,DEPH TEMP ATMP ATPT ATMS,41.70700,32.22700,2005-09-29T04:20:00Z
6900804,2020-11-29T14:18:29Z,2020-11-29T14:18:29Z,6900804,GL_PR_PF_6900804,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED DOX2 DOX2_ADJUSTED,43.75400,31.34000,2013-07-01T08:37:13Z
6901828,2020-02-23T18:37:36Z,2020-02-23T18:37:36Z,6901828,GL_PR_PF_6901828,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,44.37800,38.23400,2014-08-18T06:03:00Z
6901896,2020-11-29T14:33:45Z,2020-11-29T14:33:45Z,6901896,GL_PR_PF_6901896,Institute of Marine Sciences  Middle East Technical University (IMS-METU),696,PRES PRES_ADJUSTED TEMP TEMP_ADJUSTED PSAL PSAL_ADJUSTED DOX2 DOX2_ADJUSTED,41.95500,38.39400,2014-10-05T17:51:00Z
6901899,2020-08-03T04:55:35Z,2020-08-03T04:55:35Z,6901899,GL_PR_PF_6901899,Institute of Marine Sciences  Middle East Technical University (IMS-METU),696,PRES TEMP PSAL DOX2 PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,42.02821,33.11225,2014-11-10T18:27:00Z
6901959,2019-12-22T19:39:18Z,2019-12-22T19:39:18Z,6901959,GL_PR_PF_6901959,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,43.27100,40.02100,2015-04-21T06:48:00Z
6901960,2019-05-07T22:55:39Z,2019-05-07T22:55:39Z,6901960,GL_PR_PF_6901960,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,42.26300,27.82100,2012-10-09T06:27:00Z
6901961,2020-02-23T18:37:33Z,2020-02-23T18:37:33Z,6901961,GL_PR_PF_6901961,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES TEMP PSAL PRES_ADJUSTED TEMP_ADJUSTED PSAL_ADJUSTED,42.16600,39.79800,2015-09-19T06:57:00Z
6901962,2020-02-23T18:37:34Z,2020-02-23T18:37:34Z,6901962,GL_PR_PF_6901962,OGS  Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,120,PRES PSAL PSAL_ADJUSTED PRES_ADJUSTED TEMP TEMP_ADJUSTED,42.77600,41.24500,2015-07-20T06:41:00Z
7301,2021-01-06T12:52:54Z,2021-01-06T12:52:54Z, ,BS_PR_BO_7301_2009,National Institute for Marine Research and Development (Romania),697,PRES TEMP PSAL AMON NTRA NTRI CHLT,45.1333,29.7717,2009-09-17T08:55:00Z
73AA,2021-01-06T12:52:54Z,2021-01-06T12:52:54Z, ,BS_PR_BO_73AA_2008,National Institute for Marine Research and Development (Romania),697,PRES TEMP PSAL AMON NTRA NTRI,44.7742,29.5884,2008-09-11T15:09:00Z
7738527,2021-01-06T12:53:29Z,2021-01-06T12:53:29Z, ,BS_PR_CT_7738527_2013,Department of Navigation and Hydrography and Oceanography - Turkish Navy,731,PRES TEMP PSAL,43.68,39.339,2013-10-28T06:25:00Z
7900465,2020-05-17T17:58:57Z,2020-05-17T17:58:57Z,7900465,GL_PR_PF_7900465,Alfred-Wegener-Institute for Polar- and Marine Research (AWI),1368,PRES TEMP PSAL,42.22889,33.39479,2012-03-07T11:39:34Z
7900466,2019-09-28T08:30:39Z,2019-09-28T08:30:39Z,7900466,GL_PR_PF_7900466,Helmholtz-Zentrum Geesthacht - Centre for Materials and Coastal Research  Geesthacht  Germany (HZG),2842,PRES TEMP PSAL,41.97348,36.83396,2012-11-27T12:22:22Z
7900590,2020-02-23T19:14:12Z,2020-02-23T19:14:12Z,7900590,GL_PR_PF_7900590,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,PRES TEMP PSAL PRES_ADJUSTED PSAL_ADJUSTED TEMP_ADJUSTED,41.70500,41.68100,2015-07-02T06:29:00Z
7900592,2020-11-24T20:20:58Z,2020-11-24T20:20:58Z,7900592,GL_PR_PF_7900592,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,PRES TEMP PSAL DOX2 DOX2_ADJUSTED BBP532 BBP700 BBP700_ADJUSTED CPHL CPHL_ADJUSTED DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 LGHT,41.88728,36.53380,2014-10-15T09:05:00Z
7900593,2020-11-29T15:04:38Z,2020-11-29T15:04:38Z,7900593,GL_PR_PF_7900593,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),1843,PRES TEMP PSAL DOX2 DOX2_ADJUSTED,41.72407,32.08098,2015-04-15T04:43:00Z
8672304,2021-01-06T12:53:30Z,2021-01-06T12:53:30Z, ,BS_PR_CT_8672304_2010,Karadeniz Technical University - Faculty of Marine Sciences,732,PRES TEMP PSAL,40.95,40.19,2010-09-01T08:07:59Z
89BL,2021-01-06T12:52:55Z,2021-01-06T12:52:55Z, ,BS_PR_BO_89BL_2008,Middle East Technical University,696,PRES TEMP PSAL AMON NTRA NTRI DENS CHLT,41.2317,29.1376,2008-10-04T15:16:00Z
90KC,2021-01-06T12:52:57Z,2021-01-06T12:52:57Z, ,BS_PR_BO_90KC_2008,P.P.Shirshov Institute of Oceanology {RAS},685,PRES TEMP PSAL AMON NTRA NTRI DENS ALKY CHLT,44.4898,37.9263,2008-09-13T16:29:00Z
99041,2021-01-06T12:52:33Z,2021-01-06T12:52:33Z, ,BS_TS_MO_99041,All-Russia Research Institute of Hydrometeorological Information - World Data Centre (RIHMI-WDC),681,DEPH VGHS VEMH VGTA VDIR,45.4,36.5,1986-12-31T09:00:00Z
ENEX,2020-01-26T14:27:35Z,2020-01-26T14:27:35Z,ENEX,GL_PR_CT_ENEX,Unknown institution, ,DEPH PRES TEMP PSAL SLCA PHOS DOX1,46.15000,36.28000,1999-08-17T19:00:00Z
EXO10261,2020-01-26T15:18:26Z,2020-01-26T15:18:26Z, ,GL_PR_CT_EXO10261,Unknown institution, ,PRES PHOS DOX1 SLCA PSAL TEMP,44.25000,28.75000,1991-07-15T16:40:12Z
EXO10636,2020-01-26T16:19:18Z,2020-01-26T16:19:18Z, ,GL_PR_CT_EXO10636,Unknown institution, ,DEPH TEMP PSAL,44.32000,33.52000,1990-12-15T16:00:00Z
EXO10690,2019-05-11T02:57:53Z,2019-05-11T02:57:53Z, ,GL_PR_CT_EXO10690,Unknown institution, ,DEPH TEMP,40.85000,27.78000,1954-12-18T22:00:00Z
EXOC0211,2020-01-26T17:37:26Z,2020-01-26T17:37:26Z, ,GL_PR_CT_EXOC0211,Unknown institution, ,DEPH TEMP PSAL DOX1,45.85000,35.07000,1935-10-29T14:00:00Z
EXOC0220,2020-01-26T17:37:26Z,2020-01-26T17:37:26Z, ,GL_PR_CT_EXOC0220,Unknown institution, ,DEPH TEMP,44.71102,37.81313,2005-07-15T11:40:12Z
EXOC0331,2019-05-11T11:20:46Z,2019-05-11T11:20:46Z, ,GL_PR_CT_EXOC0331,Unknown institution, ,DEPH PSAL TEMP PHPH DOX1,46.33000,30.77000,1926-05-28T00:00:00Z
EXOC0363,2020-01-26T17:49:38Z,2020-01-26T17:49:38Z, ,GL_PR_CT_EXOC0363,Unknown institution, ,DEPH TEMP,47.11000,39.26000,1998-06-29T00:00:00Z
EXOC0364,2020-01-26T17:49:38Z,2020-01-26T17:49:38Z, ,GL_PR_CT_EXOC0364,Unknown institution, ,DEPH TEMP PSAL PHPH PHOS SLCA NTRA DOX1 ALK3,44.65000,37.83333,2005-06-28T08:19:48Z
EXOC0367,2020-01-26T17:49:40Z,2020-01-26T17:49:40Z, ,GL_PR_CT_EXOC0367,Unknown institution, ,DEPH TEMP PSAL,46.48000,35.92000,1935-10-29T13:40:12Z
EXOC0368,2020-01-26T17:49:40Z,2020-01-26T17:49:40Z, ,GL_PR_CT_EXOC0368,Unknown institution, ,DEPH TEMP PSAL,45.83000,37.30000,1935-10-28T02:00:00Z
EXOC0369,2020-01-26T17:49:40Z,2020-01-26T17:49:40Z, ,GL_PR_CT_EXOC0369,Unknown institution, ,DEPH TEMP PSAL,45.48000,36.43000,1935-10-27T14:34:48Z
EXOC0370,2020-01-26T17:49:40Z,2020-01-26T17:49:40Z, ,GL_PR_CT_EXOC0370,Unknown institution, ,DEPH TEMP PSAL,45.97000,37.65000,1935-10-30T11:30:00Z
EXOC0372,2020-08-02T10:07:36Z,2020-08-02T10:07:36Z, ,GL_PR_CT_EXOC0372,Unknown institution, ,DEPH PSAL TEMP DOX1 PHPH PHOS SLCA ALK3 NTRA,45.45000,36.70000,1955-07-15T04:05:59Z
EXOC0373,2019-08-03T07:13:47Z,2019-08-03T07:13:47Z, ,GL_PR_CT_EXOC0373,Unknown institution, ,DEPH PSAL TEMP DOX1,46.38750,36.25000,1922-11-16T05:00:00Z
EXOC0374,2020-01-26T17:49:37Z,2020-01-26T17:49:37Z, ,GL_PR_CT_EXOC0374,Unknown institution, ,DEPH TEMP,44.71667,37.83333,2004-02-12T05:00:00Z
EXOC0375,2020-01-26T17:50:28Z,2020-01-26T17:50:28Z, ,GL_PR_CT_EXOC0375,Unknown institution, ,DEPH PRES TEMP PSAL,44.55500,38.03883,2005-07-20T13:49:48Z
EXOC0393,2020-01-26T17:50:27Z,2020-01-26T17:50:27Z, ,GL_PR_CT_EXOC0393,Unknown institution, ,DEPH TEMP PSAL DOX1 ALK3 SLCA NTRA PHPH PHOS,44.08960,39.06633,2005-07-11T11:45:00Z
EXOC0397,2020-01-26T17:51:23Z,2020-01-26T17:51:23Z, ,GL_PR_CT_EXOC0397,Unknown institution, ,DEPH DOX1 PHPH TEMP SLCA PSAL PHOS NTRA,46.96000,38.81000,1997-09-25T10:10:12Z
EXOC0398,2020-01-26T17:51:23Z,2020-01-26T17:51:23Z, ,GL_PR_CT_EXOC0398,Unknown institution, ,DEPH TEMP PSAL PHOS DOX1 NTRA SLCA,46.77500,37.54833,2000-08-10T06:00:00Z
EXOC0596,2020-01-26T18:08:04Z,2020-01-26T18:08:04Z, ,GL_PR_CT_EXOC0596,Unknown institution, ,DEPH PSAL NTRA PHOS TEMP DOX1,45.60800,36.75000,1957-09-13T10:34:12Z
EXOC0597,2020-01-26T18:08:04Z,2020-01-26T18:08:04Z, ,GL_PR_CT_EXOC0597,Unknown institution, ,DEPH TEMP PSAL,47.00000,37.48000,1956-09-06T09:00:00Z
EXOC0607,2020-01-26T18:10:03Z,2020-01-26T18:10:03Z, ,GL_PR_CT_EXOC0607,Unknown institution, ,DEPH DOX1 TEMP PSAL,45.95000,35.28000,1951-06-24T15:00:00Z
EXOC0612,2020-01-26T18:10:02Z,2020-01-26T18:10:02Z, ,GL_PR_CT_EXOC0612,Unknown institution, ,DEPH TEMP,46.20000,35.87000,1951-05-20T05:00:00Z
EXOC0613,2020-01-26T18:10:02Z,2020-01-26T18:10:02Z, ,GL_PR_CT_EXOC0613,Unknown institution, ,DEPH DOX1 PHPH SLCA TEMP PHOS PSAL NTRA,47.19200,38.95800,1954-07-17T13:57:00Z
EXOC0686,2020-01-26T18:14:05Z,2020-01-26T18:14:05Z, ,GL_PR_CT_EXOC0686,Unknown institution, ,PRES PSAL TEMP DOX1 PHPH,46.53800,30.83330,1993-04-06T14:40:12Z
EXOC0760,2020-01-26T18:21:03Z,2020-01-26T18:21:03Z, ,GL_PR_CT_EXOC0760,Unknown institution, ,DEPH DOX1 ALK3 SLCA TEMP PHOS PSAL PHPH NTRA,46.00000,35.67000,1974-10-19T05:55:12Z
EXOC0786,2020-01-26T18:22:02Z,2020-01-26T18:22:02Z, ,GL_PR_CT_EXOC0786,Unknown institution, ,DEPH TEMP PSAL DOX1,44.47000,37.60000,1976-07-21T19:00:00Z
EXOC0809,2019-05-11T12:25:08Z,2019-05-11T12:25:08Z, ,GL_PR_CT_EXOC0809,Unknown institution, ,DEPH PRES TEMP PSAL DOX1,45.07000,36.48000,1924-09-30T13:00:00Z
EXOC0812,2019-08-03T07:30:02Z,2019-08-03T07:30:02Z, ,GL_PR_CT_EXOC0812,Unknown institution, ,DEPH DOX1 TEMP PSAL,45.40830,36.69030,1926-08-22T01:49:48Z
EXOC0828,2020-01-26T18:23:01Z,2020-01-26T18:23:01Z, ,GL_PR_CT_EXOC0828,Unknown institution, ,DEPH TEMP PSAL,45.52000,36.25000,1992-12-27T14:10:12Z
EXOC0833,2020-01-26T18:24:27Z,2020-01-26T18:24:27Z, ,GL_PR_CT_EXOC0833,Unknown institution, ,PRES TEMP PSAL,41.65200,41.66300,1988-10-27T07:10:12Z
EXOC0895,2020-01-26T18:27:10Z,2020-01-26T18:27:10Z, ,GL_PR_CT_EXOC0895,Unknown institution, ,DEPH TEMP PSAL ALK3 DOX1 PHPH SLCA PHOS NTRA,47.12000,38.97000,1960-09-19T17:19:47Z
EXOC0911,2020-01-26T18:28:34Z,2020-01-26T18:28:34Z, ,GL_PR_CT_EXOC0911,Unknown institution, ,DEPH PSAL PHPH DOX1 ALK3 TEMP,46.65000,31.95000,1961-10-29T09:00:00Z
EXOC1011,2019-08-03T07:35:22Z,2019-08-03T07:35:22Z, ,GL_PR_CT_EXOC1011,Unknown institution, ,DEPH TEMP PSAL,45.45000,35.70000,1934-07-22T15:30:00Z
EXOC1012,2019-05-11T12:48:32Z,2019-05-11T12:48:32Z, ,GL_PR_CT_EXOC1012,Unknown institution, ,DEPH DOX1 PHPH PSAL TEMP,44.03000,34.00000,1926-02-15T07:00:00Z
EXOC1068,2020-01-26T18:39:39Z,2020-01-26T18:39:39Z, ,GL_PR_CT_EXOC1068,Unknown institution, ,PRES SLCA PHOS DOX1 PSAL TEMP,45.03200,36.53300,1996-06-10T05:45:00Z
EXOC1072,2020-01-26T18:41:03Z,2020-01-26T18:41:03Z, ,GL_PR_CT_EXOC1072,Unknown institution, ,DEPH TEMP PSAL DOX1 ALK3,44.08000,39.07000,1959-01-24T12:00:00Z
