# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format version : 1.4
# Date of update : 2021-02-12T07:32:19Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_MO_SPOT0772_20210113.nc,43.182,43.1824,27.9955,27.9955,2021-01-13T00:12:49Z,2021-01-13T23:42:49Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:06Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_MO_SPOT0773_20210113.nc,42.9584,42.9596,27.9088,27.9088,2021-01-13T00:23:01Z,2021-01-13T23:23:01Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:07Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_TG_Samsun_20210113.nc,41.2949,41.2949,36.3375,36.3375,2021-01-13T00:00:00Z,2021-01-13T10:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:07Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_TG_Sile_20210113.nc,41.1798,41.1798,29.6039,29.6039,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:08Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_TG_Trabzon_20210113.nc,41.0019,41.0019,39.7445,39.7445,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:08Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_TG_Varna_20210113.nc,43.192,43.192,27.911,27.911,2021-01-13T00:00:00Z,2021-01-13T23:00:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:08Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/BS_TS_MO_WD3044_20210113.nc,43.2039,43.2039,27.9597,27.9597,2021-01-13T00:19:12Z,2021-01-13T23:49:12Z,Unknown institution,2021-02-12T07:29:09Z,R,DEPH VHM0 VZMX VTPK VPED VPSP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210113/GL_PR_PF_7900595_20210113.nc,41.53158,41.53158,31.00612,31.00612,2021-01-13T05:15:20Z,2021-01-13T05:15:20Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-01-13T09:04:14Z,R,PRES TEMP PSAL
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15360_20210114.nc,45.15,45.15,29.67,29.67,2021-01-14T06:00:00Z,2021-01-14T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:09Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15428_20210114.nc,44.68,44.68,28.98,28.98,2021-01-14T06:00:00Z,2021-01-14T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:09Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15480_20210114.nc,44.22,44.22,28.63,28.63,2021-01-14T06:00:00Z,2021-01-14T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:10Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15499_20210114.nc,43.8,43.8,28.58,28.58,2021-01-14T06:00:00Z,2021-01-14T12:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:10Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15552_20210114.nc,43.2,43.2,27.95,27.95,2021-01-14T06:00:00Z,2021-01-14T18:00:00Z,National Institute of Meteorology and Hydrology Bulgaria,2021-02-12T07:29:10Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_15655_20210114.nc,42.5,42.5,27.48,27.48,2021-01-14T06:00:00Z,2021-01-14T18:00:00Z,National Institute of Meteorology and Hydrology Bulgaria,2021-02-12T07:29:10Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Amasra_20210114.nc,41.7444,41.7444,32.3918,32.3918,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:11Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Balchik_20210114.nc,43.404,43.404,28.165,28.165,2021-01-14T00:00:00Z,2021-01-14T22:59:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:11Z,R,DEPH SLEV
